Code,Condition,Image id ,Subject's answer,Reaction time
QewP5jxbFH,5,25,lemons,4.819
8C8JvZfKYA,5,23,none,1.048
6gOrsP94K4,5,15,Not sure,3.475
5sG6Wn7opp,5,12,tent,5.357
8C8JvZfKYA,5,24,none,0.744
QewP5jxbFH,5,26,fox,5.704
6gOrsP94K4,5,16,Shell,2.987
kMOSVlIzZh,5,3,flamingo,9.645
8C8JvZfKYA,5,25,none,0.744
5sG6Wn7opp,5,13,square,4.322
8C8JvZfKYA,5,26,none,0.613
QewP5jxbFH,5,27,mountain,3.529
6gOrsP94K4,5,17,Not sure,4.579
8C8JvZfKYA,5,27,none,0.808
5sG6Wn7opp,5,14,bus,2.861
8C8JvZfKYA,5,28,none,0.689
QewP5jxbFH,5,28,unknown,3.888
6gOrsP94K4,5,18,"Monkey
",2.963
8C8JvZfKYA,5,29,none,0.68
kMOSVlIzZh,5,4,violin,11.598
5sG6Wn7opp,5,15,face,4.529
6gOrsP94K4,5,19,Not sure,1.374
8C8JvZfKYA,5,30,none,0.947
QewP5jxbFH,5,29,airplane,3.63
6gOrsP94K4,5,20,Not sure,1.442
5sG6Wn7opp,5,16,sticks,3.602
kMOSVlIzZh,5,5,None,5.67
6gOrsP94K4,5,21,Not sure,1.178
QewP5jxbFH,5,30,car,2.78
WH3Ix1BygB,5,1,"  blanket, watch",9.685
5sG6Wn7opp,5,17,mushroom,3.813
6gOrsP94K4,5,22,Hamster,2.654
6gOrsP94K4,5,23,Pot,2.545
5sG6Wn7opp,5,18,mammal,4.128
WH3Ix1BygB,5,2,truck,5.788
6gOrsP94K4,5,24,Not sure,2.756
5sG6Wn7opp,5,19,rabbit,4.188
WH3Ix1BygB,5,3,flamingo,5.186
6gOrsP94K4,5,25,Orange,2.884
5sG6Wn7opp,5,20,monkey,3.608
WH3Ix1BygB,5,4,violin,3.859
6gOrsP94K4,5,26,Racoon,3.103
5sG6Wn7opp,5,21,swing,2.779
6gOrsP94K4,5,27,Not sure,1.758
WH3Ix1BygB,5,5,none,3.898
6gOrsP94K4,5,28,Not sure,1.974
WH3Ix1BygB,5,6,none,4.212
6gOrsP94K4,5,29,Plane,2.851
6gOrsP94K4,5,30,Car,3.048
WH3Ix1BygB,5,7,none,6.472
WH3Ix1BygB,5,8,glass,4.134
WH3Ix1BygB,5,9,duck,3.698
WH3Ix1BygB,5,10,vase,3.856
5sG6Wn7opp,5,22,guinea pig,7.153
iQTKYCsniL,5,1,none  ,8.729
5sG6Wn7opp,5,23,bell,3.149
WH3Ix1BygB,5,11,cow,5.759
nr8in92wNc,5,1,globe  ,13.229
WH3Ix1BygB,5,12,house,4.161
5sG6Wn7opp,5,24,whistle,3.71
iQTKYCsniL,5,2,mountain,7.005
WH3Ix1BygB,5,13,frame,3.504
nr8in92wNc,5,2,blank,6.94
5sG6Wn7opp,5,25,"lemon
",4.069
iQTKYCsniL,5,3,none  ,4.01
WH3Ix1BygB,5,14,car,4.905
5sG6Wn7opp,5,26,lemur,4.241
nr8in92wNc,5,3,whale,5.367
iQTKYCsniL,5,4,cross,6.179
WH3Ix1BygB,5,15,none,3.588
5sG6Wn7opp,5,27,mountain,3.928
nr8in92wNc,5,4,guitar,5.844
WH3Ix1BygB,5,16,none,3.282
iQTKYCsniL,5,5,none  ,3.205
nr8in92wNc,5,5,lines,5.232
iQTKYCsniL,5,6,none  ,3.891
WH3Ix1BygB,5,17,jellyfish,8.614
nr8in92wNc,5,6,bottle,7.005
iQTKYCsniL,5,7,none  ,3.294
WH3Ix1BygB,5,18,none,4.815
iQTKYCsniL,5,8,none  ,2.554
nr8in92wNc,5,7,whale,5.344
WH3Ix1BygB,5,19,none,5.989
iQTKYCsniL,5,9,none  ,3.62
WH3Ix1BygB,5,20,none,4.264
nr8in92wNc,5,8,hourglass,7.979
iQTKYCsniL,5,10,snake,4.127
nr8in92wNc,5,9,duck,4.08
WH3Ix1BygB,5,21,none,4.076
iQTKYCsniL,5,11,rhino,4.52
WH3Ix1BygB,5,22,lion,3.551
nr8in92wNc,5,10,shark,5.06
iQTKYCsniL,5,12,woods,4.841
WH3Ix1BygB,5,23,none,3.425
nr8in92wNc,5,11,horse,5.445
nr8in92wNc,5,12,tree,5.517
iQTKYCsniL,5,13,none  ,11.537
WH3Ix1BygB,5,24,watch,12.576
iQTKYCsniL,5,14,none  ,2.276
nr8in92wNc,5,13,frame,4.716
WH3Ix1BygB,5,25,lemon,4.305
WH3Ix1BygB,5,26,cat,3.094
HtBPqZ1ZCh,5,1,None  ,10.206
iQTKYCsniL,5,15,none  ,2.864
nr8in92wNc,5,14,sky,5.867
WH3Ix1BygB,5,27,mountain,5.085
nr8in92wNc,5,15,sky,4.438
5sG6Wn7opp,5,28,"sailboat
",5.517
iQTKYCsniL,5,16,none  ,2.892
WH3Ix1BygB,5,28,prism,5.503
HtBPqZ1ZCh,5,2,Tractor Trailer,13.354
nr8in92wNc,5,16,grass,8.664
iQTKYCsniL,5,17,none  ,3.326
WH3Ix1BygB,5,29,plane,6.691
iQTKYCsniL,5,18,none  ,2.198
5sG6Wn7opp,5,29,"plane
",4.04
WH3Ix1BygB,5,30,car,4.037
nr8in92wNc,5,17,mushroom,6.938
5sG6Wn7opp,5,30,mustang car,3.863
iQTKYCsniL,5,19,none  ,5.395
nr8in92wNc,5,18,monkey,5.994
iQTKYCsniL,5,20,none  ,2.589
HtBPqZ1ZCh,5,3,Flamingo,30.927
iQTKYCsniL,5,21,none  ,5.125
nr8in92wNc,5,19,paint,10.787
iQTKYCsniL,5,22,none  ,2.457
iQTKYCsniL,5,23,none  ,3.924
nr8in92wNc,5,20,mouse,6.279
HtBPqZ1ZCh,5,4,Violin,16.413
iQTKYCsniL,5,24,none  ,2.201
nr8in92wNc,5,21,tree,4.477
iQTKYCsniL,5,25,orange,5.21
HtBPqZ1ZCh,5,5,None,4.781
nr8in92wNc,5,22,hamster,5.408
iQTKYCsniL,5,26,none  ,2.167
HtBPqZ1ZCh,5,6,None,5.852
iQTKYCsniL,5,27,none  ,2.016
nr8in92wNc,5,23,holes,5.483
iQTKYCsniL,5,28,none  ,2.297
HtBPqZ1ZCh,5,7,None,4.737
nr8in92wNc,5,24,worm,5.77
iQTKYCsniL,5,29,none  ,2.151
HtBPqZ1ZCh,5,8,None,5.007
iQTKYCsniL,5,30,none  ,2.228
nr8in92wNc,5,25,lemon,5.292
HtBPqZ1ZCh,5,9,Duck,4.759
nr8in92wNc,5,26,kangaroo,4.612
HtBPqZ1ZCh,5,10,None,4.388
hcnYbEG8SV,5,1,watch  ,5.666
4gBqqbxbE5,5,1,  clock,5.244
HtBPqZ1ZCh,5,11,Horse,6.58
nr8in92wNc,5,27,tree,10.609
hcnYbEG8SV,5,2,truck,3.972
4gBqqbxbE5,5,2,truck,5.146
hcnYbEG8SV,5,3,flamingo,5.08
nr8in92wNc,5,28,bridge,7.162
HtBPqZ1ZCh,5,12,None,9.551
4gBqqbxbE5,5,3,pelican,4.108
hcnYbEG8SV,5,4,cello,5.489
nr8in92wNc,5,29,tree,4.911
HtBPqZ1ZCh,5,13,Picture Frame,8.44
nr8in92wNc,5,30,road,7.315
HtBPqZ1ZCh,5,14,None,4.105
HtBPqZ1ZCh,5,15,None,3.753
4gBqqbxbE5,5,4,fiddle,21.124
HtBPqZ1ZCh,5,16,None,3.704
4gBqqbxbE5,5,5,rug,5.355
HtBPqZ1ZCh,5,17,Mushroom,5.662
4gBqqbxbE5,5,6,shovel,4.097
4gBqqbxbE5,5,7,shark,4.128
HtBPqZ1ZCh,5,18,None,6.251
HtBPqZ1ZCh,5,19,None,4.086
hcnYbEG8SV,5,5,monitor,52.614
HtBPqZ1ZCh,5,20,None,3.601
4gBqqbxbE5,5,8,none,17.455
HtBPqZ1ZCh,5,21,None,3.502
4gBqqbxbE5,5,9,duck,2.956
4gBqqbxbE5,5,10,frog,3.949
hcnYbEG8SV,5,7,shell,7.977
4gBqqbxbE5,5,11,cow,4.151
HtBPqZ1ZCh,5,22,Beaver,7.135
4gBqqbxbE5,5,12,cabin,3.664
hcnYbEG8SV,5,8,hourglass,5.112
HtBPqZ1ZCh,5,23,Bell,4.957
4gBqqbxbE5,5,13,square,3.148
hcnYbEG8SV,5,9,duck,5.887
4gBqqbxbE5,5,14,none,2.497
HtBPqZ1ZCh,5,24,Soccer Ball,7.6
hcnYbEG8SV,5,10,purse,4.364
4gBqqbxbE5,5,15,none,3.87
hcnYbEG8SV,5,11,horse,3.624
4gBqqbxbE5,5,16,none,5.274
hcnYbEG8SV,5,12,shed,3.361
4gBqqbxbE5,5,17,none,3.817
HtBPqZ1ZCh,5,25,Orange Slice,12.19
hcnYbEG8SV,5,13,frame,3.328
4gBqqbxbE5,5,18,bunny,3.886
HtBPqZ1ZCh,5,26,Racoon,5.313
4gBqqbxbE5,5,19,none,3.109
hcnYbEG8SV,5,14,bus,4.313
HtBPqZ1ZCh,5,27,None,3.159
4gBqqbxbE5,5,20,none,7.161
HtBPqZ1ZCh,5,28,None,3.298
4gBqqbxbE5,5,21,swing,7.222
HtBPqZ1ZCh,5,29,Airplane,6.83
hcnYbEG8SV,5,16,ostrich,9.381
HtBPqZ1ZCh,5,30,Ford Mustang,11.317
4gBqqbxbE5,5,22,fish,7.847
hcnYbEG8SV,5,18,groundhog,13.513
4gBqqbxbE5,5,23,pot,5.926
hcnYbEG8SV,5,21,swingset,5.769
GwNmVh21gq,5,1,none  ,7.23
hcnYbEG8SV,5,22,mouse,4.193
4gBqqbxbE5,5,24,ball,28.223
hcnYbEG8SV,5,23,paint can,5.431
4gBqqbxbE5,5,25,orange,6.121
hcnYbEG8SV,5,24,soccer ball,5.591
4gBqqbxbE5,5,26,none,3.781
hcnYbEG8SV,5,25,lemon,3.988
4gBqqbxbE5,5,27,none,4.681
hcnYbEG8SV,5,28,arrow,4.808
3ZYvTZjGuo,5,1,  tie dyed shirt,16.035
hcnYbEG8SV,5,29,skeleton,6.697
hcnYbEG8SV,5,30,car,2.837
4gBqqbxbE5,5,28,none,5.577
3ZYvTZjGuo,5,2,tracn trailer,18.776
4gBqqbxbE5,5,29,plane,4.879
3ZYvTZjGuo,5,3,flamingo,6.462
4gBqqbxbE5,5,30,car,2.378
3ZYvTZjGuo,5,4,violin,6.41
3ZYvTZjGuo,5,5,rays,9.466
3ZYvTZjGuo,5,6,cup,4.097
3ZYvTZjGuo,5,7,nothing,6.713
3ZYvTZjGuo,5,8,hourglass,13.888
3ZYvTZjGuo,5,9,duck,3.927
3ZYvTZjGuo,5,10,frog,4.07
3ZYvTZjGuo,5,11,horses,4.16
3ZYvTZjGuo,5,12,house,4.025
3ZYvTZjGuo,5,13,frame,3.976
3ZYvTZjGuo,5,14,bus,3.377
3ZYvTZjGuo,5,15,light,4.322
3ZYvTZjGuo,5,16,grass,4.796
3ZYvTZjGuo,5,17,lights,4.382
3ZYvTZjGuo,5,18,monkey,4.859
3ZYvTZjGuo,5,19,rays of light,6.848
3ZYvTZjGuo,5,20,harp,5.201
3ZYvTZjGuo,5,21,nothing,4.21
3ZYvTZjGuo,5,22,guinea pig,10.044
3ZYvTZjGuo,5,23,watch,4.983
3ZYvTZjGuo,5,24,ball,3.856
3ZYvTZjGuo,5,25,lemon,3.67
3ZYvTZjGuo,5,26,rocks,5.131
3ZYvTZjGuo,5,27,shark,7.041
3ZYvTZjGuo,5,28,white sheet,8.083
3ZYvTZjGuo,5,29,airplane,5.65
3ZYvTZjGuo,5,30,car,3.267
3kpYL8wRTL,6,1,  lipsticks,4.85
3kpYL8wRTL,6,2,rainbow,7.978
3kpYL8wRTL,6,3,gorilla,4.109
3kpYL8wRTL,6,4,box,3.951
3kpYL8wRTL,6,5,pearls,9.779
4pmNr0Dq1v,6,1,rocks  ,13.391
3kpYL8wRTL,6,6,hat,2.905
4pmNr0Dq1v,6,2,painting,4.19
4pmNr0Dq1v,6,3,gorilla,3.034
3kpYL8wRTL,6,7,wagon,10.038
4pmNr0Dq1v,6,4,clock,2.776
3kpYL8wRTL,6,8,fan,2.602
qf0mdsWmZ6,6,1,  lipstick,5.053
3kpYL8wRTL,6,9,tiger,3.119
4pmNr0Dq1v,6,5,paint,7.062
3kpYL8wRTL,6,10,flower,2.995
4pmNr0Dq1v,6,6,hat,2.401
qf0mdsWmZ6,6,2,lightning,9.98
3kpYL8wRTL,6,11,dog,2.454
qf0mdsWmZ6,6,3,ape,4.581
4pmNr0Dq1v,6,7,grass,6.384
3kpYL8wRTL,6,12,kangaroo,3.469
3kpYL8wRTL,6,13,peaches,3.378
qf0mdsWmZ6,6,4,a watch,3.874
4pmNr0Dq1v,6,8,wheel,5.041
4pmNr0Dq1v,6,9,tiger,2.562
3kpYL8wRTL,6,14,elephant,4.536
qf0mdsWmZ6,6,5,cookie,3.985
SA31yh6SYq,6,1,none  ,7.622
3kpYL8wRTL,6,15,eel,3.121
4pmNr0Dq1v,6,10,lighthouse,7.087
qf0mdsWmZ6,6,6,cowboy hat,6.11
3kpYL8wRTL,6,16,pelican,4.615
4pmNr0Dq1v,6,11,dog,2.92
qf0mdsWmZ6,6,7,none,3.259
3kpYL8wRTL,6,17,ant,4.075
qf0mdsWmZ6,6,8,fan,2.189
4pmNr0Dq1v,6,12,deer,3.538
4pmNr0Dq1v,6,13,eggs,2.354
qf0mdsWmZ6,6,9,ape,4.076
4pmNr0Dq1v,6,14,elephant,2.367
3kpYL8wRTL,6,18,giraffe,10.702
SA31yh6SYq,6,2,abstract art/colors.  It looked like a colorful abstract art painting,26.259
qf0mdsWmZ6,6,10,ice cream cone,4.372
3kpYL8wRTL,6,19,nothing,3.973
4pmNr0Dq1v,6,15,planet,4.627
qf0mdsWmZ6,6,11,dog,3.217
3kpYL8wRTL,6,20,cup,2.568
qf0mdsWmZ6,6,12,kangaroo,3.908
4pmNr0Dq1v,6,16,duck,9.894
hgnwuOML6b,6,1,lipstick,7.634
3kpYL8wRTL,6,21,books,5.724
T6WUIZKg9j,6,1,lipsticks  ,7.511
qf0mdsWmZ6,6,13,lemons,3.454
SA31yh6SYq,6,3,something brown.  A rock perhaps,20.935
4pmNr0Dq1v,6,17,bug,5.644
3kpYL8wRTL,6,22,zebra,4.037
qf0mdsWmZ6,6,14,elephant,3.434
hgnwuOML6b,6,2,towel of a beach,8.793
qf0mdsWmZ6,6,15,snake,3.908
3kpYL8wRTL,6,23,gun,5.437
4pmNr0Dq1v,6,18,cheetah,5.799
qf0mdsWmZ6,6,16,pelican,4.003
3kpYL8wRTL,6,24,flower,2.837
T6WUIZKg9j,6,2,N/A,18.767
hgnwuOML6b,6,3,orangatan,10.845
4pmNr0Dq1v,6,19,paint,6.652
SA31yh6SYq,6,4,colorful circular shapes,18.364
qf0mdsWmZ6,6,17,spider,3.785
3kpYL8wRTL,6,25,banana,3.76
4pmNr0Dq1v,6,20,pot,3.504
qf0mdsWmZ6,6,18,cheetah,3.74
hgnwuOML6b,6,4,watch and cloth items,9.43
SA31yh6SYq,6,5,none,5.876
3kpYL8wRTL,6,26,nothing,6.033
4pmNr0Dq1v,6,21,piano,2.642
qf0mdsWmZ6,6,19,man in canoe,5.18
hgnwuOML6b,6,5,donuts,3.332
3kpYL8wRTL,6,27,cup,2.984
4pmNr0Dq1v,6,22,zebra,2.076
qf0mdsWmZ6,6,20,bucket,3.392
4pmNr0Dq1v,6,23,gun,2.168
3kpYL8wRTL,6,28,pencil,3.344
gZlSso5S3s,6,1,  lipstick,5.21
TCCsf1BauL,6,1,none  ,20.923
hgnwuOML6b,6,6,cowboy hat,5.053
4pmNr0Dq1v,6,24,flower,1.535
qf0mdsWmZ6,6,21,piano,3.43
t5EaJZDimk,6,1,Bullet casings  ,9.46
3kpYL8wRTL,6,29,watch,5.74
4pmNr0Dq1v,6,25,bananna,2.426
qf0mdsWmZ6,6,22,zebra,2.948
hgnwuOML6b,6,7,stage coach with wheels,10.01
gZlSso5S3s,6,2,abstract colors,13.086
3kpYL8wRTL,6,30,lion,5.335
SA31yh6SYq,6,6,"none
",26.455
4pmNr0Dq1v,6,26,tiger,4.091
qf0mdsWmZ6,6,23,revolver,4.296
T6WUIZKg9j,6,3,orangutan,40.412
t5EaJZDimk,6,2,String,9.067
TCCsf1BauL,6,2,looks like crayon drawing multi colors,17.29
hgnwuOML6b,6,8,oscillating fan,5.643
gZlSso5S3s,6,3,none,3.943
qf0mdsWmZ6,6,24,daisy,3.487
4pmNr0Dq1v,6,27,bucket,2.605
SA31yh6SYq,6,7,none,5.575
gZlSso5S3s,6,4,watch,3.152
hgnwuOML6b,6,9,face of a tiger,4.923
t5EaJZDimk,6,3,A gorilla,6.492
qf0mdsWmZ6,6,25,bananas,3.812
TCCsf1BauL,6,3,monkey,6.549
T6WUIZKg9j,6,4,watch,6.591
gZlSso5S3s,6,5,none,4.291
qf0mdsWmZ6,6,26,none,3.641
4pmNr0Dq1v,6,28,no idea,12.407
T6WUIZKg9j,6,5,coins,4.802
hgnwuOML6b,6,10,"vegetable, maybe eggplant",9.102
gZlSso5S3s,6,6,cowboy hat,6.232
4pmNr0Dq1v,6,29,no idea,2.16
qf0mdsWmZ6,6,27,glass,5.052
t5EaJZDimk,6,4,"A scale, or clock",13.058
SA31yh6SYq,6,8,a stand up fan,19.131
hgnwuOML6b,6,11,goat,5.294
qf0mdsWmZ6,6,28,none,3.254
4pmNr0Dq1v,6,30,no idea,2.467
koTDSZCFv8,6,1,bullets  ,4.744
gZlSso5S3s,6,7,wagon/carriage,6.399
T6WUIZKg9j,6,6,man in hat,10.549
SA31yh6SYq,6,9,none,3.797
qf0mdsWmZ6,6,29,hand,3.651
hgnwuOML6b,6,12,kangaroo,4.042
koTDSZCFv8,6,2,spider,3.615
gZlSso5S3s,6,8,circular object,7.431
hgnwuOML6b,6,13,grapes,4.71
qf0mdsWmZ6,6,30,dog,5.559
sRq2Ysbjop,6,1,Lipstick  ,7.631
9vSqxjLzST,6,1,dogs  ,13.418
koTDSZCFv8,6,3,gorilla,6.304
gZlSso5S3s,6,9,tiger,3.527
hgnwuOML6b,6,14,elephant,4.83
koTDSZCFv8,6,4,compass,3.016
SA31yh6SYq,6,10,none,17.04
LfXpdmQoez,6,1,Plus sign  ,8.866
gZlSso5S3s,6,10,christmas stocking,7.319
koTDSZCFv8,6,5,chain,2.908
9vSqxjLzST,6,2,colored drawings,10.859
sRq2Ysbjop,6,2,Fabric,11.582
hgnwuOML6b,6,15,"mammal of some sort, maybe aardvark",9.017
LfXpdmQoez,6,2,Palm tree,6.043
gZlSso5S3s,6,11,dog with tongue out,4.883
SA31yh6SYq,6,11,some type of animal.  a dog?,11.755
9vSqxjLzST,6,3,gorilla,4.839
hgnwuOML6b,6,16,flamingos,4.477
gZlSso5S3s,6,12,deer,3.101
sRq2Ysbjop,6,3,Owl,9.302
LfXpdmQoez,6,3,Gorilla,8.058
A2zsH9bdZU,6,1,apples  ,7.95
hgnwuOML6b,6,17,army ant,3.838
SA31yh6SYq,6,12,kangaroo,5.475
9vSqxjLzST,6,4,wristwatch,5.881
koTDSZCFv8,6,6,cowboy hat,5.692
gZlSso5S3s,6,13,balls,4.464
SA31yh6SYq,6,13,cookies,4.742
gZlSso5S3s,6,14,elephant,4.302
koTDSZCFv8,6,7,wagon,4.071
sRq2Ysbjop,6,4,Compass,8.934
hgnwuOML6b,6,18,two cheetahs,8.043
9vSqxjLzST,6,5,none,5.72
A2zsH9bdZU,6,2,blue lines,9.278
T6WUIZKg9j,6,7,lemon slices,10.467
koTDSZCFv8,6,8,fan,2.595
gZlSso5S3s,6,15,none,3.567
hgnwuOML6b,6,19,bat,3.467
sRq2Ysbjop,6,5,Coins,6.938
koTDSZCFv8,6,9,"tiger
",4.383
A2zsH9bdZU,6,3,gorilla,6.88
LfXpdmQoez,6,4,phone,22.013
hgnwuOML6b,6,20,cooking pot,4.089
T6WUIZKg9j,6,8,fan,7.441
9vSqxjLzST,6,6,cowboy hat,10.525
CE1F7q5zMY,6,1,Flowers  ,7.098
koTDSZCFv8,6,10,woman,2.966
SA31yh6SYq,6,14,a baby elephant perhaps.,11.069
gZlSso5S3s,6,16,"bird of some type, a stork?",11.448
hgnwuOML6b,6,21,stack of books,5.64
T6WUIZKg9j,6,9,tiger,4.465
sRq2Ysbjop,6,6,Hat,8.806
A2zsH9bdZU,6,4,an eye,5.433
LfXpdmQoez,6,5,Couch,8.734
9vSqxjLzST,6,7,wheels,8.019
gZlSso5S3s,6,17,bug,3.214
CE1F7q5zMY,6,2,Flowers,4.211
hgnwuOML6b,6,22,zebra,3.35
koTDSZCFv8,6,11,dog,2.427
SA31yh6SYq,6,15,none,3.7
T6WUIZKg9j,6,10,N/A,5.906
gZlSso5S3s,6,18,cheetah,3.343
LfXpdmQoez,6,6,Cowboy hat,5.603
hgnwuOML6b,6,23,revolver,3.515
koTDSZCFv8,6,12,kangaroo,3.832
CE1F7q5zMY,6,3,Color,6.987
sRq2Ysbjop,6,7,Model T car,11.579
9vSqxjLzST,6,8,room fan,9.019
SA31yh6SYq,6,16,a flamingo,6.037
A2zsH9bdZU,6,6,none,4.286
LfXpdmQoez,6,7,Car,3.681
hgnwuOML6b,6,24,daisies,3.875
gZlSso5S3s,6,19,lady in a dress,5.528
T6WUIZKg9j,6,11,animal,6.058
hQlxId1Ft5,6,1,lipstick  ,12.415
CE1F7q5zMY,6,4,Watchs,2.929
koTDSZCFv8,6,13,pears,6.893
9vSqxjLzST,6,9,tiger,3.74
gZlSso5S3s,6,20,bucket,3.294
hgnwuOML6b,6,25,bunch of bananas,4.874
A2zsH9bdZU,6,7,none,5.97
LfXpdmQoez,6,8,Fan,4.884
T6WUIZKg9j,6,12,cangaroo,5.212
CE1F7q5zMY,6,5,Colors,4.275
hQlxId1Ft5,6,2,nothing,5.888
koTDSZCFv8,6,14,elephant,4.072
SA31yh6SYq,6,17,an ant or a spider,11.129
9vSqxjLzST,6,10,none,3.817
gZlSso5S3s,6,21,none.,4.84
hgnwuOML6b,6,26,flock of birds,4.65
LfXpdmQoez,6,9,Tiger,4.121
A2zsH9bdZU,6,8,eye,4.434
koTDSZCFv8,6,15,none,3.592
CE1F7q5zMY,6,6,Watch,4.874
9vSqxjLzST,6,11,dog,4.718
hQlxId1Ft5,6,3,Gorilla,3.487
gZlSso5S3s,6,22,zebra,3.332
RDgVfrUCU4,6,1,lipstick  ,5.815
hgnwuOML6b,6,27,glass of water,4.41
LfXpdmQoez,6,10,Eggplant,4.165
koTDSZCFv8,6,16,gull,4.769
CE1F7q5zMY,6,7,Color,3.79
gZlSso5S3s,6,23,gun,3.761
9vSqxjLzST,6,12,kangaroo,4.817
SA31yh6SYq,6,18,"a leopard, maybe a group of leopards",12.973
hQlxId1Ft5,6,4,nothing,3.518
T6WUIZKg9j,6,13,balls,15.905
LfXpdmQoez,6,11,Dog,3.085
koTDSZCFv8,6,17,ant,2.728
CE1F7q5zMY,6,8,Watch,3.083
gZlSso5S3s,6,24,flower,3.084
hgnwuOML6b,6,28,group of cyclists,8.635
9vSqxjLzST,6,13,eggs,4.546
hQlxId1Ft5,6,5,nothing,3.865
koTDSZCFv8,6,18,leopard,2.847
LfXpdmQoez,6,12,Kangaroo,3.952
gZlSso5S3s,6,25,banana,3.048
CE1F7q5zMY,6,9,Art coloes,6.031
wUuMfqMaXX,6,1,bullets  ,8.904
LfXpdmQoez,6,13,eggs,3.287
T6WUIZKg9j,6,14,elephant,8.525
MMrNXI5KlD,6,1,flowers  ,11.64
RDgVfrUCU4,6,3,Orangutan,7.028
9vSqxjLzST,6,14,elephant,4.865
hgnwuOML6b,6,29,a few wrist watches,7.22
hQlxId1Ft5,6,6,nothing,3.794
gZlSso5S3s,6,26,none,3.009
sRq2Ysbjop,6,8,Old oscillating fan,45.396
koTDSZCFv8,6,19,person rowing a boat,6.59
LfXpdmQoez,6,14,elephant,3.601
CE1F7q5zMY,6,10,Colors,4.05
gZlSso5S3s,6,27,paint bucket,4.088
9vSqxjLzST,6,15,none,5.071
hgnwuOML6b,6,30,group of people,6.417
koTDSZCFv8,6,20,bucket,4.274
MMrNXI5KlD,6,2,scribbles,6.135
hQlxId1Ft5,6,7,Room,5.404
T6WUIZKg9j,6,15,N/A,7.311
sRq2Ysbjop,6,9,Tiger,5.915
LfXpdmQoez,6,15,crow,4.84
gZlSso5S3s,6,28,none,3.822
koTDSZCFv8,6,21,piano,2.764
9vSqxjLzST,6,16,duck,4.483
CE1F7q5zMY,6,11,Art,6.649
MMrNXI5KlD,6,3,dog,3.352
hQlxId1Ft5,6,8,nothing,3.591
SA31yh6SYq,6,19,"a woman in a yellow ballgown, holding the material of her dress",31.455
gZlSso5S3s,6,29,watch,2.983
LfXpdmQoez,6,16,pelican,4.434
CE1F7q5zMY,6,12,Color,3.081
koTDSZCFv8,6,22,zebra,4.743
T6WUIZKg9j,6,16,pelican,7.554
MMrNXI5KlD,6,4,watch,3.48
wUuMfqMaXX,6,2,colors in a painting,16.564
9vSqxjLzST,6,17,spider,4.199
hQlxId1Ft5,6,9,nothing,4.757
LfXpdmQoez,6,17,spider,3.019
gZlSso5S3s,6,30,none,4.799
koTDSZCFv8,6,23,gun,2.537
RDgVfrUCU4,6,5,donuts,3.519
CE1F7q5zMY,6,13,Art,2.658
MMrNXI5KlD,6,5,none,3.46
9vSqxjLzST,6,18,cheetah,4.788
wUuMfqMaXX,6,3,gorilla,5.284
T6WUIZKg9j,6,17,ant,6.48
LfXpdmQoez,6,18,leopard,4.566
SA31yh6SYq,6,20,possibly a yellow tea cup with liquid in it,11.687
CE1F7q5zMY,6,14,Art,2.478
RDgVfrUCU4,6,6,cowboy hat,6.239
MMrNXI5KlD,6,6,cowboy hat,4.452
9vSqxjLzST,6,19,none,3.217
LfXpdmQoez,6,19,boat,3.782
CE1F7q5zMY,6,15,Colors,3.037
SA31yh6SYq,6,21,a baby grand piano,5.412
MMrNXI5KlD,6,7,house,6.171
9vSqxjLzST,6,20,cooking pot,6.343
LfXpdmQoez,6,20,bucket,4.682
hQlxId1Ft5,6,10,Pitcher of iced tea,21.435
RDgVfrUCU4,6,7,very old car,8.354
CE1F7q5zMY,6,16,Color,5.723
SA31yh6SYq,6,22,a zebra.,5.592
9vSqxjLzST,6,21,piano,3.309
wUuMfqMaXX,6,4,watch,5.581
koTDSZCFv8,6,24,flower,23.294
MMrNXI5KlD,6,8,wheel,3.998
T6WUIZKg9j,6,18,leopard,19.42
LfXpdmQoez,6,21,piano,4.705
hQlxId1Ft5,6,11,nothing,2.888
RDgVfrUCU4,6,8,metal fan,5.337
SA31yh6SYq,6,23,none,3.237
9vSqxjLzST,6,22,zebra,3.256
koTDSZCFv8,6,25,none,3.244
LfXpdmQoez,6,22,zebra,3.209
MMrNXI5KlD,6,9,blobs ,4.931
hQlxId1Ft5,6,12,nothing,3.703
T6WUIZKg9j,6,19,N/A,5.103
wUuMfqMaXX,6,5,none,5.418
RDgVfrUCU4,6,9,tiger,3.613
CE1F7q5zMY,6,18,Color,2.931
9vSqxjLzST,6,23,none,3.465
koTDSZCFv8,6,26,plane,3.785
LfXpdmQoez,6,23,gun,3.005
RDgVfrUCU4,6,10,stocking,3.315
hQlxId1Ft5,6,13,nothing,3.311
T6WUIZKg9j,6,20,cup,5.639
CE1F7q5zMY,6,19,Art,3.535
koTDSZCFv8,6,27,spring,2.848
9vSqxjLzST,6,24,flowers,3.308
LfXpdmQoez,6,24,flower,3.794
sRq2Ysbjop,6,10,One piece bathing suit on a sewing mannequin ,61.401
MMrNXI5KlD,6,10,none,9.371
wUuMfqMaXX,6,6,cowboy hat,7.599
RDgVfrUCU4,6,11,dog,2.479
hQlxId1Ft5,6,14,nothing,2.939
CE1F7q5zMY,6,20,Cup,3.107
koTDSZCFv8,6,28,glove,4.308
